baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000419	404.232574962056	-0.23857111379544	0.265093667912791	-0.89995025408877	0.368146724592582	0.808401998366046
ENSG00000000457	249.060463076026	0.357954813354107	0.174353711232371	2.05303810755735	0.0400688817788485	0.374531797340323
ENSG00000000460	110.467536125886	-0.0329874899787483	0.207360854158423	-0.159082533261298	0.87360384940655	0.97597930050888
ENSG00000000938	14987.4148077859	0.133940974726235	0.193164528493274	0.69340357554777	0.488056319019391	0.869433082128966
ENSG00000000971	76.642089218601	1.07796956960697	0.38908775637852	2.77050498746169	0.00559694430478881	0.141256079358311
ENSG00000001036	1110.10984183288	0.139526905133126	0.15818877146096	0.882027869895686	0.377761736132693	0.813362236323247
ENSG00000001084	268.38762304654	-0.111565293710376	0.204748361234225	-0.544889800523236	0.58582931155019	0.904679650957384
ENSG00000001167	443.707658396567	-0.299514828945631	0.167759491184833	-1.78538231625675	0.0741993250211588	0.460903835693248
ENSG00000001460	83.275162009543	0.232114832543726	0.271862698256178	0.853794338217753	0.393218952112681	0.825582663670828
ENSG00000001461	836.253597248347	0.0375198399773458	0.159214868257412	0.235655378093743	0.813700097857413	0.966312745632871
ENSG00000001497	1228.69369699238	-0.124981695878217	0.107431087167949	-1.16336620221325	0.244680956097477	0.718931371774812
ENSG00000001561	103.687333288786	0.114050150049689	0.283659958416615	0.402066441405106	0.687635129388169	0.936700504903298
ENSG00000001629	133.527602699686	-0.198886340619755	0.196592324691305	-1.0116688987327	0.311696390863162	0.769009401701609
ENSG00000001630	264.602973199006	-0.778490353351094	0.285384476597657	-2.72786509845324	0.00637456713977424	0.150132706434926
ENSG00000001631	222.248471208876	-0.043164978648246	0.208783322321445	-0.206745338508354	0.836208747258804	0.970267294336212
ENSG00000002016	81.2124059782791	0.31005670140433	0.331075522391	0.9365135156025	0.349008857084396	0.796522082544335
ENSG00000002330	683.975695084296	0.0104520869482675	0.15526929638835	0.0673158647033818	0.946330247329245	0.991683033701311
ENSG00000002549	2822.85802046203	-0.200785312734043	0.199318832719914	-1.00735745837017	0.313763027086136	0.769967615610751
ENSG00000002586	4056.84271282201	0.197976324331994	0.15476200678945	1.27923079080602	0.200815796024901	0.678426128838734
ENSG00000002587	71.8902655212243	0.195462888040732	0.462818690640618	0.422331448563969	0.67278310658431	0.932839590644057
ENSG00000002822	2112.28119029303	-0.204510280108174	0.229660736870967	-0.890488652499086	0.373203558825404	0.810825959356767
ENSG00000002834	1322.94880749203	-0.0779340388882131	0.114411948918967	-0.681170451378383	0.495763642716166	0.874164825485944
ENSG00000002919	1143.32663401353	0.0843598043046356	0.163127907614063	0.517139007901816	0.605059125060786	0.91017216512037
ENSG00000002933	490.133611189783	0.155429524218189	0.667637940091071	0.232805110202376	0.815912744579177	0.967280816836114
ENSG00000003056	5701.0852674815	0.0925370048472759	0.110232524057666	0.83947097862757	0.401205068156695	0.829297729580132
ENSG00000003147	72.4480292554158	-0.0362376176878975	0.240743531032711	-0.150523744220457	0.88035141897	0.977931301271569
ENSG00000003249	201.169486185006	0.0598608399679288	0.424230588222956	0.14110448805372	0.887787398174375	0.981162750643554
ENSG00000003393	111.509848430312	-0.234239698640278	0.232317726476291	-1.00827303276913	0.313323405427606	0.769967615610751
ENSG00000003400	387.178056759558	-0.0879794530571629	0.221709814374422	-0.396822546198085	0.691498323436166	0.938388962207989
ENSG00000003402	2912.05898549714	0.0990615300302782	0.0824224495764548	1.20187558777162	0.229411734010953	0.702461791767132
ENSG00000003436	84.1213975408123	1.45405113245445	0.381292906541981	3.81347543451966	0.000137026151332809	0.0210585342702049
ENSG00000003509	203.325586460151	0.137568733547727	0.174369067968719	0.788951476029033	0.430140367823396	0.846854758971291
ENSG00000003756	2263.83489385323	0.135134741414984	0.118657048550596	1.13886821782324	0.254758123427597	0.726720646907066
ENSG00000004059	3770.1420634335	0.0364044835376851	0.105715674496416	0.344362212236742	0.730573903230419	0.946609245732189
ENSG00000004139	220.158498185094	0.00320173279326497	0.190394702413597	0.0168162913814156	0.986583173091958	0.997894713016331
ENSG00000004142	2375.62019068089	-0.00710188406941328	0.0909273608457437	-0.0781050280504838	0.937744507609432	0.9907640614679
ENSG00000004399	389.715271640248	-0.079855646358881	0.299199677891319	-0.266897501099208	0.789548080713316	0.959624701609496
ENSG00000004455	2177.921699554	0.0489574398531559	0.14882096561082	0.328968701770045	0.742179344934051	0.948730903529461
ENSG00000004468	318.360497300303	0.7214239075097	0.357515015239026	2.01788421956872	0.0436033209019076	0.386705417152153
ENSG00000004478	729.471140842171	0.0649748279152514	0.186114852112085	0.349111460895776	0.727005632703701	0.945948581336379
ENSG00000004487	1144.27652398383	-0.0722859746130337	0.107494366982201	-0.672462907986637	0.501289045975588	0.876499226413307
ENSG00000004534	1415.3495400021	0.21695850972646	0.201671138789242	1.07580346413968	0.28201516268468	0.746997583911718
ENSG00000004660	190.782298625036	0.405237140672983	0.332913774879314	1.21724353646792	0.223511570149099	0.699172130372649
ENSG00000004700	776.08360171212	0.196292502516904	0.180775140476205	1.08583791996965	0.277550706453044	0.744049712358958
ENSG00000004766	221.750577237121	0.0644619349698914	0.205982503972649	0.312948593820623	0.754319717918049	0.950395555953145
ENSG00000004779	656.565730182426	0.0429037950090916	0.115905407891209	0.370162150236874	0.711261676427167	0.943252046006178
ENSG00000004799	372.025426227476	0.867919801084912	0.577507138944952	1.50287285222225	0.132871834849734	0.583000704056527
ENSG00000004864	139.0387696145	-0.0508590638913293	0.237781983382127	-0.21388947626699	0.830633247058224	0.968866809677766
ENSG00000004866	241.341297115321	0.483688480631276	0.19077717129781	2.53535827867068	0.0112332371336628	0.203102092083352
ENSG00000004897	506.884294168339	0.324028380130951	0.142866453678252	2.26805083900725	0.0233261082236024	0.289895807232587
ENSG00000004961	418.565318942517	-0.0110621755928239	0.132880679264578	-0.0832489392291417	0.933653599880675	0.990314978160689
