baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000004660	977.258908706458	0.325909162638541	0.173854627901194	1.87460734622355	0.0608467618008215	0.131677296457159
ENSG00000004700	565.130314969713	-0.216623097331659	0.135786802079969	-1.5953177629449	0.110641195410307	0.205711453018537
ENSG00000004766	1551.70602837415	-0.387450667037722	0.132765738963479	-2.91830309583334	0.00351942071789618	0.0175334842455018
ENSG00000004777	3245.60328108014	1.24459778783578	0.360546233399735	3.45197833881099	0.00055649239968407	0.00521897457003349
ENSG00000004779	1721.78137067656	-0.210242624773007	0.0851048264805229	-2.47039602179465	0.0134963548028357	0.0439799680215839
ENSG00000004799	762.587190785829	-0.243451407981887	0.1925287377127	-1.26449386659968	0.206052820767056	0.326011314383122
ENSG00000004838	377.201976769906	0.785726190149071	0.35126755821845	2.2368310758161	0.025297382667771	0.0683703086707609
ENSG00000004848	2499.07335045125	0.941964034355206	0.148622305117436	6.33797217457297	2.32808859299984e-10	1.56241773761657e-07
ENSG00000004864	1417.77389056953	0.038408467911177	0.0926999477468186	0.414331063228621	0.678631667506391	0.775170235729633
ENSG00000004866	2334.75203797134	-0.19905275316696	0.0789024614998194	-2.52276987793867	0.0116434568102531	0.0395354553142335
ENSG00000004897	2863.6971088277	-0.282003301730258	0.10460547708323	-2.69587510705468	0.0070203983591525	0.0278776992623148
ENSG00000004961	623.972239359742	-0.0792434734187534	0.114235387181159	-0.693685865423523	0.487879232047739	0.614318283636591
ENSG00000004975	808.783881146605	0.62736346721714	0.180913679189267	3.4677503106927	0.00052483469694998	0.00502734356835051
ENSG00000005007	2570.02170795592	0.239631069809504	0.201154413116699	1.19127920733453	0.233543993742843	0.357092752763483
ENSG00000005020	295.574711964848	-0.283755133025483	0.257883386034334	-1.10032343451433	0.271191225134541	0.398373434369424
ENSG00000005022	2793.68124243233	-0.0271620289258455	0.0584458503569521	-0.464738364827548	0.642118830858261	0.745417954599871
ENSG00000005075	552.713177440673	0.463422916079756	0.149199831914328	3.1060552155706	0.00189601308308665	0.0115439412541396
ENSG00000005100	847.857095380664	0.209950065140628	0.106053747964358	1.97965719430479	0.0477420615600189	0.109756042053643
ENSG00000005108	2292.43013706913	-0.351497967483535	0.10199590066343	-3.44619700593086	0.000568535723585286	0.0052887047130493
ENSG00000005156	1963.30053528077	-0.0329539172157223	0.110425193401265	-0.298427525464898	0.765376883342294	0.839935817652337
ENSG00000005175	2157.39098950941	-0.196748046131164	0.127603754904492	-1.54186721447519	0.123105864442249	0.222984531200721
ENSG00000005189	240.333488740827	-0.360038204192678	0.172737500445115	-2.08430829012184	0.0371321337511106	0.0905235145069775
ENSG00000005194	2067.7578148653	-0.129351738260433	0.0960377388087468	-1.34688446297168	0.178017446235078	0.293770627512061
ENSG00000005206	840.771519156547	1.6263570315064	0.418745940766972	3.88387533626614	0.000102804632534136	0.001771083489852
ENSG00000005238	2007.75599972955	0.427211357110656	0.142551726634221	2.99688658424217	0.00272752167239374	0.0147554264900967
ENSG00000005249	11737.0378105623	-0.43323365175289	0.099578290439741	-4.3506837669106	1.35713660970165e-05	0.000463087938337365
ENSG00000005302	844.382962270572	-0.115481879837373	0.1198075457226	-0.963894879415674	0.335098631351753	0.467719334045553
ENSG00000005339	4202.82103052763	0.315961617092551	0.131798431545754	2.39730938666645	0.0165159716806965	0.0503669748973634
ENSG00000005379	3750.02941590182	0.665709678189413	0.168850454205566	3.942599274142	8.06032688100116e-05	0.00153964096849006
ENSG00000005436	489.184714896826	-0.226892339201911	0.134771360860204	-1.68353526857433	0.0922715178377892	0.17925736541954
ENSG00000005448	1110.57555070393	0.164058366694596	0.117767238833511	1.39307305087221	0.163597701468836	0.27567808660967
ENSG00000005469	943.004349260174	-0.213542326224866	0.136060475235557	-1.5694662675194	0.116539333533305	0.214049887647261
ENSG00000005483	11060.1379739463	-0.17848892330388	0.101464272162419	-1.75913077086054	0.078555299515348	0.15913206260213
ENSG00000005486	5609.47662480474	0.307304100130967	0.110718387253363	2.775547113306	0.00551089141865861	0.0237761201544239
ENSG00000005801	1437.17656990492	-0.174889801627238	0.114415316451555	-1.52855235689785	0.126375454622871	0.227384787380035
ENSG00000005810	16258.1139052375	-0.149247624330779	0.0845522279796072	-1.76515306452687	0.0775380443822122	0.157513553093612
ENSG00000005812	1529.03515972419	-0.31805373093863	0.0859615365377769	-3.69995399976195	0.000215638550267807	0.00292678069950737
ENSG00000005882	753.195372829626	0.445539747559935	0.170573810248864	2.61200559986261	0.0090012779726831	0.0329067265936338
ENSG00000005884	2190.87038256478	0.371765706737381	0.15213835174252	2.44360282913121	0.0145414250006648	0.0462710850890825
ENSG00000005889	1436.77811046707	0.067454450419942	0.106487681655262	0.633448389254223	0.526440873977635	0.647593570612321
ENSG00000005893	4800.5452874615	-0.0698310117271069	0.110159845195144	-0.63390622602459	0.526142022146945	0.647409883068082
ENSG00000005981	175.404135300632	-0.371848994089181	0.251033132310882	-1.48127456589547	0.138533423198425	0.244066463125706
ENSG00000006007	3126.3821034227	-0.0552328034320596	0.101455157134709	-0.544406070543298	0.586162069321567	0.698129104366527
ENSG00000006015	559.81533504843	0.756161268271873	0.347603000877464	2.17535886158369	0.0296032347689567	0.0765511480019865
ENSG00000006025	348.667256097328	0.626084296274673	0.237786546228266	2.63296770235964	0.00846423958539025	0.0316653248774867
ENSG00000006042	1014.84834445763	0.248633621715356	0.140456521045777	1.77018211660193	0.0766968074710634	0.156195489533026
ENSG00000006047	407.502705919252	0.287575195690829	0.192489249276136	1.49398055617271	0.135180701428805	0.239773607928273
ENSG00000006062	512.131922187802	0.569612367451719	0.136160154286108	4.18339983850791	2.87181648711957e-05	0.000785305775814655
ENSG00000006071	492.286099836135	0.449794825631522	0.285787199313581	1.57388023925446	0.115515139148557	0.212585171776794
ENSG00000006116	566.751420967659	0.18911638727227	0.159310522848256	1.1870928793097	0.235190986758072	0.358597925460806
ENSG00000006118	4868.90674645808	0.974859541489442	0.261592587912995	3.72663288844284	0.000194054780848819	0.00274133213453076
ENSG00000006125	43809.7855814998	-0.271371614000945	0.086992235861801	-3.11949234678892	0.00181162967029017	0.0112481645344129
ENSG00000006128	8692.029829268	-0.070803092589911	0.200293919570155	-0.353495966037608	0.723716652452686	0.80988675787955
ENSG00000006194	1574.68389040479	0.0774328399976848	0.0696285267694067	1.11208499720415	0.266101606677216	0.393263598717756
ENSG00000006210	1847.75722541226	0.368278394594013	0.209037191353939	1.76178407396628	0.0781057865520546	0.158369663054111
ENSG00000006282	1133.23676718491	0.624803542863133	0.173393979205633	3.60337507522197	0.000314111749601831	0.00372328487929189
ENSG00000006283	824.849117418513	0.43678695207644	0.227440783918765	1.92044251937	0.0548020271448798	0.121992036089947
ENSG00000006432	5436.67895754405	-0.00596312800300987	0.0631301952278981	-0.0944576201844958	0.924745646066339	0.951256925378607
ENSG00000006451	3870.90056229335	-0.363807949930381	0.078532240536398	-4.63259353668591	3.61113092063743e-06	0.000206046525628475
ENSG00000006453	127.401434977606	0.13363397738762	0.191479073389851	0.697903823231594	0.485237343259533	0.611917267145444
ENSG00000006459	953.857614179976	-0.355787834384073	0.158869441582379	-2.23949823729685	0.0251235158847966	0.0680843022298944
ENSG00000006468	293.630988722775	-0.0601131441337099	0.329178976174289	-0.182615380946692	0.855099815038574	0.903146161777203
ENSG00000006530	2351.89480440585	-0.440667467642678	0.100980757308957	-4.36387564706441	1.27778229645848e-05	0.00044141261299732
ENSG00000006576	1563.59803126079	-0.233046058724206	0.114653993152288	-2.03260307222501	0.0420926408759682	0.0997301623606532
ENSG00000006607	943.329428755096	0.177468960904682	0.124610189353707	1.42419301202516	0.154390607200645	0.26445728562959
ENSG00000006625	619.861737894264	-0.126124175698749	0.131120297674216	-0.961896654720227	0.336101519153649	0.468814479279101
ENSG00000006634	229.252271989406	-0.198627228982525	0.255415199493563	-0.777664091159661	0.436767066698078	0.567770959701895
ENSG00000006652	3124.80998268442	-0.285367727501873	0.132726520783197	-2.15004300435184	0.0315518132916267	0.080484387832863
ENSG00000006695	587.834056637105	-0.0280095796734283	0.0921957919841042	-0.303805402292738	0.761276150729634	0.836789612254181
ENSG00000006704	2186.01526697755	0.0604420755033331	0.0752615520606715	0.803093662679294	0.421920600353393	0.553177215906957
ENSG00000006712	1162.88906662456	0.274934887177781	0.126013205951046	2.18179424214148	0.0291247217240598	0.0756148331948456
ENSG00000006715	6717.29672249077	-0.21794044643808	0.0929763743929365	-2.34404113798867	0.0190760672207458	0.0558690049899137
ENSG00000006740	1461.26561629235	0.13173478716426	0.101832355831806	1.29364371557742	0.195788515080118	0.31435068261751
ENSG00000006744	1417.94768789299	0.0286947904223863	0.124604751624809	0.230286486255257	0.817869160854233	0.876220927939264
