baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003	418.859209339097	0.0854941556235295	0.11949418628396	0.715467072350827	0.474320480315251	0.776273917108126
ENSG00000000419	502.078551351461	-0.132590332478388	0.124549987892895	-1.06455516151801	0.287077279666392	0.636759428184821
ENSG00000000457	264.446512388439	-0.135118359474192	0.163390328606274	-0.826966691521812	0.408255940852834	0.73251520151056
ENSG00000000460	166.073127931449	0.0882031458083936	0.233956907504371	0.377005948442646	0.706169184326445	0.895930597331816
ENSG00000000938	307.701735584825	0.223499491662436	0.244529755558895	0.913997117249014	0.360718360460455	0.696322328639227
ENSG00000000971	1678.63751161154	0.478593195671121	0.252588508971762	1.89475442734659	0.0581249433487006	0.315744396418586
ENSG00000001036	767.170418173106	-0.064659505288111	0.133130820055637	-0.485683970556848	0.627191250351691	0.859695796626632
ENSG00000001084	1916.77908412223	0.143193093669046	0.146780021099306	0.975562563600985	0.329281283877797	0.673446855184978
ENSG00000001167	835.89495889923	0.146805007509731	0.115694002762013	1.26890767027669	0.204473996320112	0.550892521698572
ENSG00000001460	444.33972057451	-0.0889000113885767	0.0958867755617288	-0.927135268318057	0.353856306654814	0.691661818471368
ENSG00000001461	5783.69641088204	0.0363038293209732	0.117978231409576	0.307716337897456	0.758298186730478	0.916580077510145
ENSG00000001497	1347.12506467054	-0.0513277110716649	0.0827712475823906	-0.620115228063625	0.535181927187178	0.809319865222451
ENSG00000001561	2138.08574570187	0.0956867883740774	0.179466499862593	0.533173536271889	0.593913458710639	0.843323755599961
ENSG00000001617	314.925053221303	0.422840323183546	0.268007626467678	1.57771750288062	0.114630523451153	0.428244236663312
ENSG00000001626	62.1020797551847	-0.319480938292867	0.307626900040534	-1.03853381564086	0.299021600494555	NA
ENSG00000001629	2574.56498495026	0.0523962145140711	0.108107880442907	0.484666004914803	0.627913284674352	0.859968194227917
ENSG00000001630	2398.4604532665	-0.0397609365108906	0.129211216729514	-0.307720471312678	0.758295041247858	0.916580077510145
ENSG00000001631	1011.29269369371	0.104942180011348	0.0898125472274834	1.16845789648459	0.242622113003785	0.592746845440773
ENSG00000002016	449.583332748407	0.587918377543933	0.151104183203843	3.89081470200477	9.99082082540673e-05	0.0123750709478089
ENSG00000002330	808.646636118418	-0.153995617830292	0.117762311042016	-1.30768168922354	0.190981296518278	0.534217045976944
ENSG00000002549	1757.79048289868	-0.157900013156805	0.153309910414657	-1.02994002624966	0.303038159775599	0.652217014177612
ENSG00000002586	2877.67217480691	0.0195839582222853	0.163311033368121	0.119918157508323	0.904547980659998	0.969485464935582
ENSG00000002587	136.391385959257	-0.0166506377678687	0.340015746299605	-0.0489701960837925	0.960943047512223	0.989037489136409
ENSG00000002746	362.23751010587	-0.380895019616906	0.23297420013084	-1.63492360700452	0.102065063004038	0.406812915425968
ENSG00000002822	499.185717130601	-0.117717398203236	0.128909818998578	-0.913176351636443	0.361149799342826	0.696389524599651
ENSG00000002834	2428.52411762192	-0.0207293006301429	0.108972770576259	-0.190224590239602	0.849133142692914	0.950553510758383
ENSG00000002919	585.639020816002	-0.0097433246556538	0.0784517443858686	-0.124195130802074	0.901160777448918	0.969106404570992
ENSG00000002933	501.33841369438	0.122853487538465	0.178648842094056	0.687681409509416	0.491653429498117	0.785082462187781
ENSG00000003056	1799.41036581671	-0.128925434235626	0.122656720997543	-1.05110778428692	0.293209089308029	0.642606695055652
ENSG00000003096	486.922395232159	-0.388994610117091	0.255234340011914	-1.52406847017111	0.1274916079732	0.447729453927909
ENSG00000003137	320.630155102036	-0.661789097930081	0.369300047802792	-1.79200923982409	0.073131485937695	0.350570612812512
ENSG00000003147	374.406363524438	-0.431869974352683	0.239316360765161	-1.80459861988488	0.071137514208161	0.346466480395362
ENSG00000003249	555.629756827404	-0.43673051085116	0.174670508373431	-2.5003105270494	0.012408448853273	0.154350543352714
ENSG00000003393	1023.33222292406	-0.0301712867097832	0.11195770833838	-0.26948824835351	0.787553984288099	0.926653440215332
ENSG00000003400	237.73973777877	0.119803817913212	0.163812706442506	0.73134630710262	0.464567652404827	0.77156363939421
ENSG00000003402	3516.8479912352	0.120088911406679	0.102723948704206	1.16904492984859	0.242385529701344	0.592746845440773
