baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003	367.511079155628	0.0657963216140481	0.0753416545379195	0.87330603525481	0.382496291836386	0.787840746062156
ENSG00000000419	534.468920502384	0.0559380101862815	0.0686884134046661	0.814373304224283	0.415431127146917	0.801356071553347
ENSG00000000457	488.45278678026	-0.0445316825775128	0.0554491158679958	-0.803108974424886	0.421911751012304	0.804929245778619
ENSG00000000460	129.111213669934	0.135400355887207	0.123646370801641	1.09506130272455	0.273489780545923	0.727818388181052
ENSG00000000938	157.186985132226	-0.283748547922262	0.190204744854235	-1.49180583344393	0.135750054240862	0.62064278276703
ENSG00000000971	958.180768349491	-0.678156894296959	0.292503379141832	-2.31845832443572	0.020424425416246	0.434220008896788
ENSG00000001036	532.09686627516	-0.0232460139189406	0.0829481114084564	-0.280247657532208	0.779287505502784	0.939437366660985
ENSG00000001084	1983.30986121437	0.000936064483759379	0.099225238117852	0.00943373381122648	0.992473081084907	0.997917913354906
ENSG00000001167	1207.87889074846	0.0344182055532885	0.055380379485999	0.621487354776794	0.534279011988831	0.849854199339061
ENSG00000001460	773.585927828478	-0.00552468499738289	0.055935917272276	-0.0987681129906335	0.921322386813536	0.980186436339344
ENSG00000001461	6962.77649019806	0.0121366510828739	0.0642412977359473	0.188922881551359	0.85015325962051	0.961502874649935
ENSG00000001497	751.301887198819	-0.0426429596907567	0.0721863862757464	-0.590734096701612	0.554698598308543	0.858643892981896
ENSG00000001561	3039.78125293062	0.165707697514958	0.0961980516737944	1.72256812515153	0.0849666533132667	0.561784206714963
ENSG00000001617	301.791740474353	-0.179853941528667	0.188640672472681	-0.95342080353702	0.340376905027976	0.766756117860591
ENSG00000001629	5360.67035924627	0.117843369893193	0.0675014075762551	1.74579129716766	0.0808472237719124	0.55973555017955
ENSG00000001630	5524.67159655808	-0.00485674607028748	0.0555048280244424	-0.087501326337751	0.930273031211641	0.982831827387155
ENSG00000001631	1768.56179763084	0.0328835380984951	0.0441295170551395	0.745159709257807	0.456175176577882	0.822001462255883
ENSG00000002016	204.664202538514	0.0789836893981012	0.165669963723483	0.476753224440439	0.633537857529763	0.889454034132504
