logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000109107	-0.436884019493184	6.02291729617562	-3.08612877162548	0.00509477328390796	0.362662666767999	-2.08578152424837
ENSG00000185090	0.916050506790235	1.60737034221036	3.23332578356411	0.00357624596810817	0.347314556220561	-2.09039751381432
ENSG00000003436	1.38987877186621	2.07348597109053	3.2079510871168	0.00380242226200686	0.347314556220561	-2.0931249056139
ENSG00000063587	-0.621435045016017	2.72015789819456	-3.10356428211331	0.00488678873452772	0.359022344143732	-2.09898966863278
ENSG00000086232	0.298545312869962	7.38407085263589	3.08916975574575	0.00505789564512679	0.362662666767999	-2.09925245467296
ENSG00000269743	0.397963656497082	2.86569731786737	3.11412056748566	0.0047648590216374	0.359022344143732	-2.10342500450733
ENSG00000118707	-0.615647166423352	5.20060120897625	-3.06287881836239	0.00538538434411984	0.376352987609497	-2.11449069543203
ENSG00000149564	1.27644038947037	5.25820625307851	3.05121211191093	0.00553714336164527	0.377988419050102	-2.12856755623838
ENSG00000130147	-1.2532276820125	1.72021524672003	-3.13097143302976	0.00457626761532741	0.354382453643699	-2.12923203699843
ENSG00000221963	0.780148554063811	5.56536651231461	3.04948986467676	0.00555989079349605	0.377988419050102	-2.13736874983021
ENSG00000185305	0.492405476549674	3.66616757820567	3.05963484094106	0.00542717614119109	0.376974943964795	-2.14135069365804
ENSG00000196782	-0.555879780841989	2.55939455574465	-3.08355411132818	0.00512619771541888	0.362662666767999	-2.15101504050502
ENSG00000130382	-0.813997428315184	2.28536704747973	-3.08805695518714	0.00507136058240889	0.362662666767999	-2.16054354472054
ENSG00000276230	-0.322383236540045	9.3817350006849	-3.05621999027531	0.00547150548985081	0.37776460493482	-2.16551409204336
ENSG00000122643	0.743004034998891	6.24625113080227	3.04305131047209	0.00564572772808568	0.379086890514513	-2.16681842326676
ENSG00000137198	1.2456077111359	4.69976091939473	3.0324808287761	0.00578941261306513	0.379086890514513	-2.16834959160106
ENSG00000160570	-0.291606080352931	8.10326822369693	-3.04844851410219	0.00557368840585178	0.377988419050102	-2.18692830669981
ENSG00000225973	0.562147910986679	3.90110650404664	3.02743772863796	0.00585919250698438	0.379086890514513	-2.19126599313061
ENSG00000111644	1.2210048711388	5.85471456325381	3.02159875447716	0.00594099153948639	0.379086890514513	-2.19437911800644
ENSG00000176749	-1.09601663362089	3.11090275682313	-3.02415950620463	0.0059049837882071	0.379086890514513	-2.2044077412168
ENSG00000164048	-0.362008582969761	4.69544597857027	-3.01134535784045	0.00608728701086506	0.379086890514513	-2.20759785348976
ENSG00000182796	-0.516899646187915	3.60248350203804	-3.0141933210769	0.0060463098225328	0.379086890514513	-2.21099938568515
ENSG00000185164	0.462087476156791	6.89349543982916	3.03112712014806	0.00580806487449827	0.379086890514513	-2.21115532493786
ENSG00000139496	-0.630337925698944	3.63287012522653	-3.00872181282023	0.00612527042677639	0.379086890514513	-2.21906370233678
ENSG00000136867	-0.542253144600062	7.33129966956435	-3.02474614721761	0.0058967642823182	0.379086890514513	-2.23514157207455
ENSG00000105671	-0.296296993094814	6.08148123041022	-3.01221687439284	0.00607471926397458	0.379086890514513	-2.23785465064997
ENSG00000157837	0.425237771356801	5.55061038224322	2.99754735976842	0.00628960937786433	0.379086890514513	-2.24444600120377
ENSG00000162722	1.24936242555507	5.00429624260552	2.98848955852151	0.00642590732640416	0.379086890514513	-2.25029694620165
ENSG00000275395	-0.858363232848985	2.98565651567717	-3.00477195616093	0.00618288432728101	0.379086890514513	-2.25060791943646
ENSG00000248472	1.6061701384886	3.96229160681126	3.0040438799048	0.00619356075691149	0.379086890514513	-2.25628430561009
ENSG00000136875	-0.370548939180529	5.44014131532078	-2.99145881770963	0.00638091883529993	0.379086890514513	-2.26206048586942
ENSG00000259207	1.78349170986736	6.01515977586503	2.98338935204236	0.00650389166358508	0.379086890514513	-2.26736708844194
ENSG00000144677	1.62221584562794	4.31203399288961	2.98832429323039	0.00642842022293092	0.379086890514513	-2.26822634433827
ENSG00000145882	-0.479993834198505	4.3615404660261	-2.97904202024933	0.00657107794880434	0.379086890514513	-2.26867618308332
ENSG00000172292	-0.504681136785247	4.05777778230413	-2.97827899337826	0.00658293847448031	0.379086890514513	-2.27051980892315
ENSG00000181804	0.401905444320793	4.77419403877617	2.97626502324002	0.00661434210043662	0.379086890514513	-2.27434305013981
ENSG00000064666	-0.302202395444873	8.94746694876652	-3.00447772710994	0.00618719674666006	0.379086890514513	-2.27529406582551
ENSG00000072310	-0.629147022306681	5.59097424410823	-2.98507551311746	0.00647800992780722	0.379086890514513	-2.2818977337768
ENSG00000180008	-0.962406498974155	2.45549921607683	-3.00099559755522	0.0062384523408655	0.379086890514513	-2.29098436975919
ENSG00000104885	-0.808603115933045	3.16693688433183	-2.97551238031173	0.00662611470173887	0.379086890514513	-2.29489143128379
ENSG00000153162	1.36404911085419	3.24847639664931	3.00376463526194	0.00619766024970341	0.379086890514513	-2.29690311449322
ENSG00000215193	-0.579351630954885	3.28496388404152	-2.97108414002615	0.00669578643850253	0.379086890514513	-2.3018159057906
ENSG00000241973	-0.307481211819874	6.52580645754576	-2.98443350391517	0.00648785281760927	0.379086890514513	-2.30651476122292
ENSG00000168056	-0.44779200144094	5.56286264776539	-2.96748918312262	0.00675286205758874	0.379086890514513	-2.31466094033015
ENSG00000272391	-0.370932223235036	4.18247423814389	-2.95373495438893	0.00697555298617565	0.379086890514513	-2.31708177004589
ENSG00000133302	0.600471058626322	2.56190016192272	3.01041396336251	0.00610074575085942	0.379086890514513	-2.31825611740091
ENSG00000141577	-0.398685204108832	3.33857490651561	-2.96092789159723	0.00685823347062726	0.379086890514513	-2.32066619595427
