logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000152234	-0.411049467604976	7.76495268074092	-5.37290400171567	3.95189381415699e-07	5.26655715633322e-05	6.24055551974313
ENSG00000134490	-0.529607079863926	2.16631787011784	-5.37892914093822	3.84718316862054e-07	5.21001366643202e-05	6.24031307876627
ENSG00000174684	-0.61607086880073	6.57165714253401	-5.37063216523127	3.99209463368157e-07	5.26994152916096e-05	6.233339577385
ENSG00000100014	0.357555212554749	5.1764876207139	5.36500133423283	4.0934641701796e-07	5.35325646105824e-05	6.20178778544966
ENSG00000082805	0.366619734811035	3.92717453720552	5.36118755214359	4.16354612294715e-07	5.39449082392588e-05	6.19394816429161
ENSG00000129347	0.437653979483759	4.37987579643105	5.35633346283045	4.25444201897974e-07	5.44036417709724e-05	6.1707384459712
ENSG00000130770	-0.57118256659059	6.18003235867759	-5.35219440515241	4.33347745795597e-07	5.44036417709724e-05	6.15475334973514
ENSG00000244687	-0.298046844383031	6.35231704626629	-5.35137060321319	4.34937825435274e-07	5.44036417709724e-05	6.15148925808552
ENSG00000183943	0.884125872678712	4.92855937497928	5.35110750110506	4.35446857596577e-07	5.44036417709724e-05	6.14654975367894
ENSG00000006625	-0.518136075426	4.37264794246603	-5.34863553030194	4.40257968107886e-07	5.45179623693243e-05	6.13592453582285
ENSG00000132613	0.650296865020385	8.43369794742946	5.3432797009278	4.50860641552813e-07	5.52644787246628e-05	6.1162903547732
ENSG00000179222	-0.499934605317975	6.45633204055976	-5.34162559612334	4.5418531075082e-07	5.52644787246628e-05	6.11183337135262
ENSG00000160145	-0.623200103528902	6.45424050100829	-5.33251324979955	4.72934486260106e-07	5.66349402288382e-05	6.07415617865557
ENSG00000138378	-1.12274401119205	2.86978815706018	-5.33175517525352	4.74527894751847e-07	5.66349402288382e-05	6.07109177190198
ENSG00000162889	0.590693982709254	5.10853852409985	5.32834244452765	4.81766336777886e-07	5.66349402288382e-05	6.04886537473576
ENSG00000135365	0.474763098711967	5.6792768612944	5.32286571082293	4.93608512274685e-07	5.66349402288382e-05	6.02631099023599
ENSG00000181555	0.350930082160963	5.5679693553598	5.32270399708905	4.93962467023143e-07	5.66349402288382e-05	6.02534285310607
ENSG00000105655	0.798257846218339	4.28347138790015	5.31791924458421	5.04548098230476e-07	5.66349402288382e-05	6.01293543141976
ENSG00000141905	0.355033357379029	6.4688873717699	5.31803222248459	5.0429561487726e-07	5.66349402288382e-05	6.01149541140395
ENSG00000275397	-0.661682364700919	2.15486480685208	-5.32175763764189	4.96038808485409e-07	5.66349402288382e-05	6.00850859063532
ENSG00000169490	-0.32019205608181	4.36951071615394	-5.31759541601854	5.05272475462982e-07	5.66349402288382e-05	6.0065308152311
ENSG00000176928	-0.754271551894945	2.56975420856248	-5.31730540384273	5.05922070221166e-07	5.66349402288382e-05	6.00499245849801
ENSG00000104365	0.522123910061807	4.92797790119789	5.31541773710635	5.10170205421337e-07	5.66572355909585e-05	5.99573345504746
ENSG00000074181	0.884603526850749	5.21512154661934	5.30887698371172	5.25161129982716e-07	5.78628322192767e-05	5.96811703876819
ENSG00000137261	-0.639528642039775	4.49889355089028	-5.3026782557153	5.3976464796174e-07	5.82735262116142e-05	5.94329455001631
ENSG00000169925	0.395168879204004	5.1433473736159	5.30308321217092	5.38798630293266e-07	5.82735262116142e-05	5.94312637984156
ENSG00000105738	0.462377542819371	4.28696445221253	5.3002691921101	5.45546482792929e-07	5.82735262116142e-05	5.93816170520911
ENSG00000172731	-0.460635021002714	4.36544157144932	-5.30118398494624	5.43343862676917e-07	5.82735262116142e-05	5.93787595621147
ENSG00000059588	-0.776657963577865	5.19645022174284	-5.29561919797854	5.56878120285874e-07	5.90332995239411e-05	5.91435008850925
ENSG00000188783	0.802588953034477	5.24759989581497	5.29343494572741	5.62279962020433e-07	5.91401394714838e-05	5.90345172798621
ENSG00000091483	-0.404912130357002	4.85614031685256	-5.29180718271644	5.66338790050656e-07	5.91401394714838e-05	5.8967126397417
ENSG00000185022	1.08840488774246	3.89624147861751	5.28552985550174	5.82260850121246e-07	5.99086476157838e-05	5.8810799050133
ENSG00000163884	0.677327200737714	5.09636395401526	5.28755957368494	5.77065377151341e-07	5.98138949813238e-05	5.87948443963013
ENSG00000104112	-0.632132125532922	7.04450178507459	-5.28156339242847	5.92545942938404e-07	6.05218640842123e-05	5.86472955066568
ENSG00000140678	0.842496646706742	4.21177477379487	5.27532152536579	6.09091296712371e-07	6.17609747456246e-05	5.83717167067344
ENSG00000104327	-0.986303202138546	2.49880360200317	-5.26974821910665	6.24244937483565e-07	6.23932815014823e-05	5.81111671222546
ENSG00000103316	-1.27163016977628	4.73742674616361	-5.26342084734555	6.41895057450575e-07	6.37023938929496e-05	5.78169344929104
