baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003	381.891867364998	0.133707157404954	0.0998243627854712	1.33942410123167	0.180432647692617	0.281220097924125
ENSG00000000419	499.491408857555	-0.251277151266101	0.0639641720077992	-3.92840465808675	8.55112389048054e-05	0.000832604710579683
ENSG00000000457	264.201573218857	-0.0306704023622462	0.0758791826423752	-0.404200484167026	0.686065297736938	0.768988521728055
ENSG00000000460	123.0519000734	0.464456665472681	0.135765501302203	3.42102125368975	0.000623864566082033	0.00343961263718908
ENSG00000000938	321.839732959045	0.607385683284674	0.15138015659485	4.01232035259593	6.01248313363208e-05	0.000650678085761127
ENSG00000000971	901.551403502809	0.365872803176619	0.185466290834164	1.97271860849239	0.0485276306605013	0.0997545721388357
ENSG00000001036	405.117306150629	0.0387753448095513	0.0669286598005999	0.579353373055346	0.562350758821327	0.666579768588465
ENSG00000001084	1269.39818944706	0.148025100846954	0.0873002139522855	1.69558691949894	0.0899641366824397	0.163936471493343
ENSG00000001167	622.586191615281	0.41896270146323	0.0819618503711555	5.11167939188783	3.19307404793062e-07	2.42436650245579e-05
ENSG00000001460	365.872653559029	-0.0226976135508235	0.0701966458366993	-0.323343277734746	0.746435281866983	0.816898865881799
ENSG00000001461	2832.59873334448	0.293948503368865	0.0906811867602251	3.24155995163704	0.00118877427054604	0.00553009254247031
ENSG00000001497	1351.02528932762	-0.00231270676191388	0.0820089837750514	-0.0282006513854332	0.977502117701572	0.984821595003103
ENSG00000001561	1266.26402011627	0.130519054759892	0.0876816390047323	1.48855628431909	0.136604250454	0.227046356646017
ENSG00000001617	253.767840270564	0.549339165633291	0.199897720136777	2.74810120524344	0.00599415038585319	0.0190368012594743
ENSG00000001626	86.3312830577354	0.201269297451116	0.16003808492188	1.25763375354912	0.208524240458929	0.314494470439944
ENSG00000001629	1901.92996937085	0.334842375745067	0.086485931558134	3.87163981138358	0.000108105620331428	0.000972448753960314
ENSG00000001630	1637.83848093115	-0.0627958684068055	0.0803184427478837	-0.781836229120118	0.434310826486037	0.553438793827439
ENSG00000001631	772.930108400585	0.0983530708887422	0.0796372655788776	1.2350131583979	0.216825607015086	0.323941994337187
ENSG00000002016	500.798577300574	0.517418113663173	0.124156448962416	4.16746868960309	3.08000802141179e-05	0.000416411132788552
ENSG00000002330	908.200028352924	0.0519339804751758	0.0885033886816263	0.586802169372273	0.557336579671689	0.66254445326191
ENSG00000002549	1096.64701586559	-0.0170820725696277	0.0999941793506707	-0.170830669150475	0.864356913038546	0.90669524238811
ENSG00000002586	1552.78710090854	0.261353017668503	0.115358142406011	2.26557928393691	0.0234771546507161	0.0563782092032727
ENSG00000002587	141.712955985075	0.0865192657934507	0.11339391098617	0.762997457632471	0.445464912080986	0.563393936618694
ENSG00000002746	558.569753164255	-0.507240694295839	0.141437080684304	-3.5863345866706	0.000335358622808277	0.00221248147522689
ENSG00000002822	299.6178221477	-0.0693706846544594	0.127906890278356	-0.542352992113967	0.587575356333778	0.689146951838046
ENSG00000002834	2419.43166429215	0.0223624391482776	0.0475415314969653	0.470376919803375	0.638085750824115	0.730486289068301
ENSG00000002919	507.14581243781	0.114648471857881	0.0715629669055814	1.60206426333812	0.109141399513101	0.190378409796413
ENSG00000002933	466.000426238257	0.248963121808751	0.121984442305844	2.04094159142475	0.0412566330882664	0.0876030450385601
ENSG00000003056	1862.87737650193	-0.135873424090736	0.076244014134108	-1.78208644486824	0.0747351359394341	0.141205611288212
ENSG00000003096	127.917073708748	0.158972427290551	0.0781115632872127	2.03519710271342	0.0418310444748862	0.088666033313752
ENSG00000003137	346.663246934285	-0.561409671062026	0.149569838145708	-3.75349521014465	0.000174385866078148	0.00139544172364062
ENSG00000003147	553.143523994951	-0.763646414523763	0.160461859154095	-4.75905251596529	1.94503828953513e-06	7.91189557717009e-05
ENSG00000003249	1100.17208278169	-0.16008602359022	0.0991947957561536	-1.61385506537816	0.106558867211175	0.187062881556388
ENSG00000003393	1031.26165051935	-0.133605754802865	0.0649664023813037	-2.05653614646384	0.0397308658573167	0.0850863186319914
ENSG00000003400	200.225563082596	0.245241000084425	0.11441979517002	2.14334416278243	0.0320854731216169	0.0719598216573101
ENSG00000003402	2533.78288717632	0.251109644440854	0.106347888829967	2.36120949088457	0.0182154374396164	0.046284477227629
ENSG00000003436	327.484716258475	0.405708289201884	0.111890599863311	3.62593720739285	0.00028791531679592	0.00199346809892395
ENSG00000003509	327.871028841299	-0.0918550751085178	0.0599587350451893	-1.53197153074175	0.125529460233759	0.21260393815674
ENSG00000003756	3539.97844555568	0.150367723917304	0.0981461459658109	1.53207976164122	0.125502753272288	0.212584436089955
ENSG00000003987	432.881856648144	-0.369586193726344	0.120878306796062	-3.05750637581222	0.00223186893390617	0.0089306668550612
ENSG00000003989	1161.42738495328	0.323211577515251	0.148671497012871	2.17399827141896	0.0297052650181931	0.0678637997387063
ENSG00000004059	1869.1644389115	-0.405870580567565	0.0982197411126982	-4.13227092608466	3.59196679591416e-05	0.000459857194649833
ENSG00000004139	582.001185150797	-0.0396372598584019	0.118304477184057	-0.335044461561118	0.737591547057264	0.80988061189362
ENSG00000004142	1406.33355071384	-0.152574446744359	0.0456843792165296	-3.33975090306478	0.000838535662607991	0.00426853472322645
ENSG00000004399	1701.53684541725	0.383665667098566	0.0802713294373381	4.77961022681287	1.75635359583804e-06	7.38037713710563e-05
ENSG00000004455	1288.91896854372	0.19719127252124	0.0545848520379747	3.61256402021672	0.000303184220538545	0.00206445586277171
ENSG00000004468	139.405627092365	-0.26426653238478	0.153991264034821	-1.71611379412421	0.0861412170109992	0.158310224538339
ENSG00000004478	3591.88205317485	0.687299407968935	0.169739867109225	4.04913365182894	5.14075819342044e-05	0.000588567479242244
ENSG00000004487	1065.68866413521	-0.0796296362543969	0.0588673717523481	-1.35269562550532	0.17615288853879	0.276180097403169
ENSG00000004534	4574.94440882967	0.241785368934842	0.138714551307306	1.74304257668826	0.0813261779196028	0.151289179424222
ENSG00000004660	1738.38329052151	-0.548231976913894	0.15893904842333	-3.44932212915791	0.000561995842033866	0.00320195758044784
ENSG00000004700	326.840436810823	0.278295848364269	0.139049326597881	2.00141816701549	0.0453473444997275	0.0943578742776344
ENSG00000004766	739.721997620293	-0.245466919123675	0.0820831734886117	-2.99046575188435	0.00278552363592483	0.0105659615715631
ENSG00000004776	490.010780084387	0.169460438714133	0.121959645158394	1.38947959789526	0.164686960653012	0.261870981865636
ENSG00000004777	1289.73959414983	0.129140266406492	0.124011259786633	1.04135920100065	0.297708870321289	0.414305342854878
ENSG00000004779	1031.28113016999	-0.500961210012773	0.102241721188617	-4.89977285386846	9.59475171008188e-07	4.81216346520343e-05
ENSG00000004799	3445.98808660163	0.399582970657948	0.161978255310963	2.46689266957985	0.0136291202962481	0.0366966096412159
ENSG00000004848	298.889824150015	-0.302806069942418	0.163771000880278	-1.84896024518882	0.0644635533872083	0.125074667574488
